Price,Close,High,Low,Open,Volume
Ticker,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X
Datetime,,,,,
2026-02-06 14:00:00+00:00,156.86000061035156,156.9530029296875,156.77200317382812,156.92300415039062,0
2026-02-06 15:00:00+00:00,156.8280029296875,157.11300659179688,156.82699584960938,156.84300231933594,0
2026-02-06 16:00:00+00:00,157.09500122070312,157.12100219726562,156.8280029296875,156.8280029296875,0
2026-02-06 17:00:00+00:00,157.0449981689453,157.1320037841797,156.98500061035156,157.0959930419922,0
2026-02-06 18:00:00+00:00,157.08299255371094,157.11099243164062,156.99200439453125,157.0449981689453,0
2026-02-06 19:00:00+00:00,157.09500122070312,157.13699340820312,157.06399536132812,157.07699584960938,0
2026-02-06 20:00:00+00:00,157.09100341796875,157.14100646972656,157.06700134277344,157.10299682617188,0
2026-02-06 21:00:00+00:00,157.1840057373047,157.27099609375,157.08599853515625,157.0970001220703,0
2026-02-09 00:00:00+00:00,156.88099670410156,157.29200744628906,156.6540069580078,157.2469940185547,0
2026-02-09 01:00:00+00:00,156.63099670410156,156.906005859375,156.20399475097656,156.87600708007812,0
2026-02-09 02:00:00+00:00,156.8350067138672,156.93800354003906,156.61199951171875,156.63099670410156,0
2026-02-09 03:00:00+00:00,156.85899353027344,156.9149932861328,156.76100158691406,156.83399963378906,0
2026-02-09 04:00:00+00:00,156.6820068359375,156.88499450683594,156.64100646972656,156.86900329589844,0
2026-02-09 05:00:00+00:00,156.60800170898438,156.7100067138672,156.51199340820312,156.6820068359375,0
2026-02-09 06:00:00+00:00,156.52499389648438,156.61300659179688,156.27999877929688,156.6009979248047,0
2026-02-09 07:00:00+00:00,156.5919952392578,156.6840057373047,156.28199768066406,156.5240020751953,0
2026-02-09 08:00:00+00:00,156.58399963378906,156.78199768066406,156.5500030517578,156.58799743652344,0
2026-02-09 09:00:00+00:00,156.63400268554688,156.7010040283203,156.38999938964844,156.58999633789062,0
2026-02-09 10:00:00+00:00,156.6739959716797,156.7449951171875,156.56300354003906,156.63900756835938,0
2026-02-09 11:00:00+00:00,156.45799255371094,156.75,156.40199279785156,156.6739959716797,0
2026-02-09 12:00:00+00:00,156.37899780273438,156.5570068359375,156.3260040283203,156.46099853515625,0
2026-02-09 13:00:00+00:00,155.9250030517578,156.39199829101562,155.9029998779297,156.3719940185547,0
2026-02-09 14:00:00+00:00,155.60400390625,155.9429931640625,155.51400756835938,155.927001953125,0
2026-02-09 15:00:00+00:00,155.8459930419922,155.88900756835938,155.56199645996094,155.60800170898438,0
2026-02-09 16:00:00+00:00,156.08299255371094,156.1439971923828,155.8260040283203,155.8459930419922,0
2026-02-09 17:00:00+00:00,155.96400451660156,156.13600158691406,155.94900512695312,156.08299255371094,0
2026-02-09 18:00:00+00:00,155.9010009765625,156.03199768066406,155.8939971923828,155.95399475097656,0
2026-02-09 19:00:00+00:00,155.70899963378906,155.94400024414062,155.63400268554688,155.9010009765625,0
2026-02-09 20:00:00+00:00,155.87600708007812,155.88499450683594,155.70199584960938,155.71499633789062,0
2026-02-09 21:00:00+00:00,155.8769989013672,155.9290008544922,155.84100341796875,155.8699951171875,0
2026-02-09 22:00:00+00:00,155.8249969482422,156.06900024414062,155.7270050048828,155.86099243164062,0
2026-02-09 23:00:00+00:00,156.125,156.1479949951172,155.8040008544922,155.8249969482422,0
2026-02-10 00:00:00+00:00,155.98399353027344,156.29400634765625,155.95799255371094,156.12600708007812,0
2026-02-10 01:00:00+00:00,155.7220001220703,156.0590057373047,155.66600036621094,155.97500610351562,0
2026-02-10 02:00:00+00:00,155.36900329589844,155.83599853515625,155.35800170898438,155.7220001220703,0
2026-02-10 03:00:00+00:00,155.31900024414062,155.3979949951172,155.14199829101562,155.36199951171875,0
2026-02-10 04:00:00+00:00,155.25100708007812,155.36500549316406,155.12899780273438,155.33099365234375,0
2026-02-10 05:00:00+00:00,155.3000030517578,155.32400512695312,155.07899475097656,155.26199340820312,0
2026-02-10 06:00:00+00:00,155.41099548339844,155.44900512695312,155.27099609375,155.302001953125,0
2026-02-10 07:00:00+00:00,155.5540008544922,155.61099243164062,155.2779998779297,155.4029998779297,0
2026-02-10 08:00:00+00:00,155.5489959716797,155.63299560546875,155.48300170898438,155.56100463867188,0
2026-02-10 09:00:00+00:00,155.27699279785156,155.5540008544922,155.24099731445312,155.54400634765625,0
2026-02-10 10:00:00+00:00,155.12899780273438,155.28599548339844,155.0399932861328,155.27699279785156,0
2026-02-10 11:00:00+00:00,155.27099609375,155.30299377441406,155.0989990234375,155.13900756835938,0
2026-02-10 12:00:00+00:00,155.16900634765625,155.30599975585938,155.0540008544922,155.26199340820312,0
2026-02-10 13:00:00+00:00,154.75799560546875,155.2310028076172,154.7209930419922,155.1750030517578,0
2026-02-10 14:00:00+00:00,154.38299560546875,154.79400634765625,154.20599365234375,154.75399780273438,0
2026-02-10 15:00:00+00:00,154.21099853515625,154.46299743652344,154.06100463867188,154.38299560546875,0
2026-02-10 16:00:00+00:00,154.2779998779297,154.32699584960938,154.0469970703125,154.20799255371094,0
2026-02-10 17:00:00+00:00,154.3800048828125,154.4199981689453,154.14599609375,154.28500366210938,0
2026-02-10 18:00:00+00:00,154.49400329589844,154.54600524902344,154.35899353027344,154.37399291992188,0
2026-02-10 19:00:00+00:00,154.30999755859375,154.58700561523438,154.29299926757812,154.5019989013672,0
2026-02-10 20:00:00+00:00,154.3419952392578,154.36900329589844,154.23800659179688,154.31100463867188,0
2026-02-10 21:00:00+00:00,154.3820037841797,154.43299865722656,154.3090057373047,154.33900451660156,0
2026-02-10 22:00:00+00:00,154.37899780273438,154.4199981689453,154.26300048828125,154.38299560546875,0
2026-02-10 23:00:00+00:00,154.48500061035156,154.50799560546875,154.3470001220703,154.3560028076172,0
2026-02-11 00:00:00+00:00,154.04800415039062,154.51699829101562,153.98599243164062,154.4969940185547,0
2026-02-11 01:00:00+00:00,153.96800231933594,154.06500244140625,153.8280029296875,154.04200744628906,0
2026-02-11 02:00:00+00:00,153.60800170898438,153.97999572753906,153.60499572753906,153.96800231933594,0
2026-02-11 03:00:00+00:00,153.552001953125,153.73300170898438,153.5399932861328,153.60899353027344,0
2026-02-11 04:00:00+00:00,153.3159942626953,153.58299255371094,153.2550048828125,153.55499267578125,0
2026-02-11 05:00:00+00:00,153.03399658203125,153.39199829101562,152.98699951171875,153.30599975585938,0
2026-02-11 06:00:00+00:00,153.14300537109375,153.18299865722656,152.79200744628906,153.03199768066406,0
2026-02-11 07:00:00+00:00,153.10299682617188,153.32400512695312,153.0749969482422,153.13499450683594,0
2026-02-11 08:00:00+00:00,153.13999938964844,153.31399536132812,153.01600646972656,153.0989990234375,0
2026-02-11 09:00:00+00:00,153.1999969482422,153.40499877929688,153.0989990234375,153.13999938964844,0
2026-02-11 10:00:00+00:00,153.302001953125,153.33099365234375,153.16900634765625,153.1999969482422,0
2026-02-11 11:00:00+00:00,153.48699951171875,153.5229949951172,153.302001953125,153.302001953125,0
2026-02-11 12:00:00+00:00,153.58999633789062,153.66200256347656,153.45899963378906,153.48599243164062,0
2026-02-11 13:00:00+00:00,153.8280029296875,154.6540069580078,152.82200622558594,153.59300231933594,0
2026-02-11 14:00:00+00:00,153.4459991455078,153.96299743652344,153.33299255371094,153.83099365234375,0
2026-02-11 15:00:00+00:00,153.61300659179688,153.68800354003906,153.16400146484375,153.447998046875,0
2026-02-11 16:00:00+00:00,152.927001953125,153.68499755859375,152.9219970703125,153.61300659179688,0
2026-02-11 17:00:00+00:00,152.8280029296875,153.0240020751953,152.54299926757812,152.93699645996094,0
2026-02-11 18:00:00+00:00,152.6999969482422,152.96200561523438,152.55599975585938,152.8249969482422,0
2026-02-11 19:00:00+00:00,152.93600463867188,152.94500732421875,152.6999969482422,152.7100067138672,0
2026-02-11 20:00:00+00:00,153.21400451660156,153.2530059814453,152.91299438476562,152.93600463867188,0
2026-02-11 21:00:00+00:00,153.23599243164062,153.31199645996094,153.1909942626953,153.21400451660156,0
2026-02-11 22:00:00+00:00,153.10000610351562,153.26699829101562,153.031005859375,153.23500061035156,0
2026-02-11 23:00:00+00:00,153.2689971923828,153.2830047607422,153.06199645996094,153.0989990234375,0
2026-02-12 00:00:00+00:00,153.11000061035156,153.447998046875,153.08200073242188,153.25799560546875,0
2026-02-12 01:00:00+00:00,152.84500122070312,153.16099548339844,152.78500366210938,153.1009979248047,0
2026-02-12 02:00:00+00:00,152.54100036621094,152.89500427246094,152.51300048828125,152.85299682617188,0
2026-02-12 03:00:00+00:00,152.55499267578125,152.64199829101562,152.25900268554688,152.53399658203125,0
2026-02-12 04:00:00+00:00,152.85499572753906,152.85699462890625,152.42100524902344,152.552001953125,0
2026-02-12 05:00:00+00:00,153.09500122070312,153.1909942626953,152.81300354003906,152.84800720214844,0
2026-02-12 06:00:00+00:00,153.31300354003906,153.5489959716797,152.93800354003906,153.0959930419922,0
2026-02-12 07:00:00+00:00,153.03500366210938,153.35499572753906,152.8509979248047,153.29800415039062,0
2026-02-12 08:00:00+00:00,152.9149932861328,153.06700134277344,152.80299377441406,153.0330047607422,0
2026-02-12 09:00:00+00:00,152.91400146484375,153.01499938964844,152.79299926757812,152.90899658203125,0
2026-02-12 10:00:00+00:00,153.1179962158203,153.1179962158203,152.88999938964844,152.91099548339844,0
2026-02-12 11:00:00+00:00,153.31199645996094,153.33299255371094,153.0279998779297,153.11000061035156,0
2026-02-12 12:00:00+00:00,153.66099548339844,153.75799560546875,153.2689971923828,153.3070068359375,0
2026-02-12 13:00:00+00:00,153.26600646972656,153.7239990234375,153.21600341796875,153.66799926757812,0
2026-02-12 14:00:00+00:00,153.02099609375,153.3979949951172,152.947998046875,153.2570037841797,0
2026-02-12 15:00:00+00:00,152.64500427246094,153.06300354003906,152.6179962158203,153.02000427246094,0
2026-02-12 16:00:00+00:00,152.64999389648438,152.82000732421875,152.35899353027344,152.63900756835938,0
2026-02-12 17:00:00+00:00,152.84500122070312,152.88800048828125,152.5399932861328,152.6540069580078,0
2026-02-12 18:00:00+00:00,152.9219970703125,152.97300720214844,152.74000549316406,152.85299682617188,0
2026-02-12 19:00:00+00:00,152.89700317382812,152.99000549316406,152.86599731445312,152.9290008544922,0
2026-02-12 20:00:00+00:00,152.68099975585938,152.927001953125,152.67799377441406,152.89700317382812,0
2026-02-12 21:00:00+00:00,152.72799682617188,152.78799438476562,152.65699768066406,152.68600463867188,0
2026-02-12 22:00:00+00:00,152.6649932861328,152.79400634765625,152.6269989013672,152.72799682617188,0
2026-02-12 23:00:00+00:00,152.7729949951172,152.875,152.64500427246094,152.68499755859375,0
2026-02-13 00:00:00+00:00,152.75799560546875,152.96099853515625,152.72300720214844,152.79400634765625,0
2026-02-13 01:00:00+00:00,153.26400756835938,153.3470001220703,152.75100708007812,152.76199340820312,0
2026-02-13 02:00:00+00:00,153.14500427246094,153.31199645996094,153.04100036621094,153.26400756835938,0
2026-02-13 03:00:00+00:00,152.95199584960938,153.16000366210938,152.83599853515625,153.156005859375,0
2026-02-13 04:00:00+00:00,153.23899841308594,153.25599670410156,152.83700561523438,152.9409942626953,0
2026-02-13 05:00:00+00:00,153.29299926757812,153.39599609375,153.0590057373047,153.2480010986328,0
2026-02-13 06:00:00+00:00,153.39700317382812,153.41299438476562,153.1060028076172,153.28500366210938,0
2026-02-13 07:00:00+00:00,153.39599609375,153.5959930419922,153.31300354003906,153.38800048828125,0
2026-02-13 08:00:00+00:00,153.58099365234375,153.65199279785156,153.3560028076172,153.38999938964844,0
2026-02-13 09:00:00+00:00,153.5070037841797,153.66700744628906,153.44200134277344,153.57200622558594,0
2026-02-13 10:00:00+00:00,153.44700622558594,153.59100341796875,153.42999267578125,153.5,0
2026-02-13 11:00:00+00:00,153.3509979248047,153.468994140625,153.2239990234375,153.447998046875,0
2026-02-13 12:00:00+00:00,153.24400329589844,153.39700317382812,153.22999572753906,153.35899353027344,0
2026-02-13 13:00:00+00:00,153.07000732421875,153.33799743652344,152.90199279785156,153.2480010986328,0
2026-02-13 14:00:00+00:00,153.04299926757812,153.12399291992188,152.77699279785156,153.0659942626953,0
2026-02-13 15:00:00+00:00,153.13099670410156,153.1510009765625,152.8979949951172,153.0399932861328,0
2026-02-13 16:00:00+00:00,152.781005859375,153.2259979248047,152.73199462890625,153.1280059814453,0
2026-02-13 17:00:00+00:00,152.8040008544922,152.87100219726562,152.5850067138672,152.7899932861328,0
2026-02-13 18:00:00+00:00,152.82400512695312,152.88900756835938,152.75,152.802001953125,0
2026-02-13 19:00:00+00:00,152.77999877929688,152.85800170898438,152.72000122070312,152.83299255371094,0
2026-02-13 20:00:00+00:00,152.7550048828125,152.83900451660156,152.656005859375,152.77000427246094,0
2026-02-13 21:00:00+00:00,152.62100219726562,152.76600646972656,152.61300659179688,152.75799560546875,0
2026-02-16 00:00:00+00:00,153.09800720214844,153.11199951171875,152.7550048828125,152.8000030517578,0
2026-02-16 01:00:00+00:00,153.01300048828125,153.16400146484375,152.95599365234375,153.093994140625,0
2026-02-16 02:00:00+00:00,153.00799560546875,153.11399841308594,152.96099853515625,153.01300048828125,0
2026-02-16 03:00:00+00:00,153.0590057373047,153.10400390625,152.98699951171875,153.00599670410156,0
2026-02-16 04:00:00+00:00,153.23599243164062,153.25,152.97799682617188,153.0659942626953,0
2026-02-16 05:00:00+00:00,153.1959991455078,153.2449951171875,153.13600158691406,153.2270050048828,0
2026-02-16 06:00:00+00:00,153.1320037841797,153.2259979248047,153.07000732421875,153.19700622558594,0
2026-02-16 07:00:00+00:00,153.33700561523438,153.38900756835938,153.12399291992188,153.1269989013672,0
2026-02-16 08:00:00+00:00,153.33700561523438,153.4600067138672,153.20700073242188,153.3350067138672,0
2026-02-16 09:00:00+00:00,153.572998046875,153.61500549316406,153.28799438476562,153.33599853515625,0
2026-02-16 10:00:00+00:00,153.52200317382812,153.63699340820312,153.50900268554688,153.57200622558594,0
2026-02-16 11:00:00+00:00,153.36300659179688,153.552001953125,153.35000610351562,153.51699829101562,0
2026-02-16 12:00:00+00:00,153.36500549316406,153.41400146484375,153.31500244140625,153.37100219726562,0
2026-02-16 13:00:00+00:00,153.32899475097656,153.4499969482422,153.28900146484375,153.3699951171875,0
2026-02-16 14:00:00+00:00,153.35299682617188,153.3939971923828,153.24400329589844,153.32699584960938,0
2026-02-16 15:00:00+00:00,153.46099853515625,153.4810028076172,153.29400634765625,153.3489990234375,0
2026-02-16 16:00:00+00:00,153.48399353027344,153.57200622558594,153.39700317382812,153.45700073242188,0
2026-02-16 17:00:00+00:00,153.4709930419922,153.56399536132812,153.44900512695312,153.48699951171875,0
2026-02-16 18:00:00+00:00,153.50399780273438,153.52000427246094,153.4499969482422,153.47000122070312,0
2026-02-16 19:00:00+00:00,153.4770050048828,153.5290069580078,153.46400451660156,153.5050048828125,0
2026-02-16 20:00:00+00:00,153.5030059814453,153.5050048828125,153.44500732421875,153.4770050048828,0
2026-02-16 21:00:00+00:00,153.4040069580078,153.53799438476562,153.4040069580078,153.49400329589844,0
2026-02-16 22:00:00+00:00,153.50999450683594,153.5229949951172,153.36199951171875,153.42100524902344,0
2026-02-16 23:00:00+00:00,153.55099487304688,153.7570037841797,153.4709930419922,153.4709930419922,0
2026-02-17 00:00:00+00:00,153.17799377441406,153.5850067138672,153.15699768066406,153.55099487304688,0
2026-02-17 01:00:00+00:00,153.14199829101562,153.39700317382812,153.1199951171875,153.1820068359375,0
2026-02-17 02:00:00+00:00,153.13299560546875,153.26100158691406,153.04400634765625,153.13600158691406,0
2026-02-17 03:00:00+00:00,153.1699981689453,153.1840057373047,153.01499938964844,153.1269989013672,0
2026-02-17 04:00:00+00:00,153.08799743652344,153.22300720214844,152.98300170898438,153.177001953125,0
2026-02-17 05:00:00+00:00,152.95599365234375,153.15199279785156,152.88999938964844,153.07899475097656,0
2026-02-17 06:00:00+00:00,152.9550018310547,152.968994140625,152.83200073242188,152.94700622558594,0
2026-02-17 07:00:00+00:00,153.0760040283203,153.11000061035156,152.82000732421875,152.94700622558594,0
2026-02-17 08:00:00+00:00,152.71800231933594,153.17999267578125,152.71499633789062,153.0780029296875,0
2026-02-17 09:00:00+00:00,152.8990020751953,152.94500732421875,152.6909942626953,152.72300720214844,0
2026-02-17 10:00:00+00:00,152.98300170898438,153.09500122070312,152.84100341796875,152.8979949951172,0
2026-02-17 11:00:00+00:00,153.1280059814453,153.1820068359375,152.94500732421875,152.98500061035156,0
2026-02-17 12:00:00+00:00,153.06199645996094,153.18499755859375,153.052001953125,153.1230010986328,0
2026-02-17 13:00:00+00:00,153.26699829101562,153.39100646972656,153.01300048828125,153.05599975585938,0
2026-02-17 14:00:00+00:00,153.4530029296875,153.5290069580078,153.25900268554688,153.26699829101562,0
2026-02-17 15:00:00+00:00,153.7989959716797,153.9239959716797,153.44200134277344,153.4459991455078,0
2026-02-17 16:00:00+00:00,153.56900024414062,153.8470001220703,153.48599243164062,153.7969970703125,0
2026-02-17 17:00:00+00:00,153.4709930419922,153.58299255371094,153.427001953125,153.56500244140625,0
2026-02-17 18:00:00+00:00,153.3459930419922,153.47999572753906,153.29800415039062,153.46499633789062,0
2026-02-17 19:00:00+00:00,153.25100708007812,153.3979949951172,153.22000122070312,153.3470001220703,0
2026-02-17 20:00:00+00:00,153.27499389648438,153.302001953125,153.17799377441406,153.2469940185547,0
2026-02-17 21:00:00+00:00,153.34300231933594,153.34300231933594,153.21600341796875,153.28199768066406,0
2026-02-17 22:00:00+00:00,153.2530059814453,153.3159942626953,153.1479949951172,153.2989959716797,0
2026-02-17 23:00:00+00:00,153.12899780273438,153.3040008544922,153.0959930419922,153.25,0
2026-02-18 00:00:00+00:00,153.2209930419922,153.3040008544922,153.05999755859375,153.1199951171875,0
2026-02-18 01:00:00+00:00,153.43800354003906,153.46400451660156,153.21800231933594,153.2209930419922,0
2026-02-18 02:00:00+00:00,153.50900268554688,153.70199584960938,153.42999267578125,153.42999267578125,0
2026-02-18 03:00:00+00:00,153.59800720214844,153.60400390625,153.45700073242188,153.51100158691406,0
2026-02-18 04:00:00+00:00,153.6009979248047,153.6199951171875,153.5030059814453,153.593994140625,0
2026-02-18 05:00:00+00:00,153.45599365234375,153.61500549316406,153.44500732421875,153.59100341796875,0
2026-02-18 06:00:00+00:00,153.40899658203125,153.531005859375,153.38400268554688,153.45399475097656,0
2026-02-18 07:00:00+00:00,153.67100524902344,153.71499633789062,153.40699768066406,153.40899658203125,0
2026-02-18 08:00:00+00:00,153.71200561523438,153.7899932861328,153.56700134277344,153.6649932861328,0
2026-02-18 09:00:00+00:00,153.7220001220703,153.79800415039062,153.63400268554688,153.7169952392578,0
2026-02-18 10:00:00+00:00,153.802001953125,153.85699462890625,153.68800354003906,153.72000122070312,0
2026-02-18 11:00:00+00:00,153.71200561523438,153.8159942626953,153.64500427246094,153.80999755859375,0
2026-02-18 12:00:00+00:00,153.6840057373047,153.802001953125,153.5449981689453,153.69700622558594,0
2026-02-18 13:00:00+00:00,153.94400024414062,153.94700622558594,153.60699462890625,153.67799377441406,0
2026-02-18 14:00:00+00:00,154.37899780273438,154.4429931640625,153.9080047607422,153.93699645996094,0
2026-02-18 15:00:00+00:00,154.2790069580078,154.43499755859375,154.23899841308594,154.37899780273438,0
2026-02-18 16:00:00+00:00,154.44500732421875,154.48899841308594,154.22500610351562,154.2830047607422,0
2026-02-18 17:00:00+00:00,154.5229949951172,154.6060028076172,154.40699768066406,154.447998046875,0
2026-02-18 18:00:00+00:00,154.73899841308594,154.7949981689453,154.51400756835938,154.531005859375,0
2026-02-18 19:00:00+00:00,154.71499633789062,154.8699951171875,154.3419952392578,154.697998046875,0
2026-02-18 20:00:00+00:00,154.8070068359375,154.83700561523438,154.69500732421875,154.71600341796875,0
2026-02-18 21:00:00+00:00,154.78199768066406,154.85299682617188,154.76400756835938,154.8040008544922,0
2026-02-18 22:00:00+00:00,154.71600341796875,154.7949981689453,154.6929931640625,154.781005859375,0
2026-02-18 23:00:00+00:00,154.69400024414062,154.79600524902344,154.68499755859375,154.71600341796875,0
2026-02-19 00:00:00+00:00,154.72500610351562,154.83700561523438,154.60699462890625,154.68299865722656,0
2026-02-19 01:00:00+00:00,154.9459991455078,154.98199462890625,154.64700317382812,154.72900390625,0
2026-02-19 02:00:00+00:00,154.98800659179688,155.04600524902344,154.74899291992188,154.94500732421875,0
2026-02-19 03:00:00+00:00,155.13299560546875,155.26199340820312,154.91900634765625,154.98699951171875,0
2026-02-19 04:00:00+00:00,155.11300659179688,155.29400634765625,155.0919952392578,155.13400268554688,0
2026-02-19 05:00:00+00:00,155.30299377441406,155.3300018310547,155.093994140625,155.11599731445312,0
2026-02-19 06:00:00+00:00,155.07200622558594,155.343994140625,154.9550018310547,155.3040008544922,0
2026-02-19 07:00:00+00:00,154.968994140625,155.1929931640625,154.9250030517578,155.05999755859375,0
2026-02-19 08:00:00+00:00,154.8070068359375,155.02699279785156,154.697998046875,154.97000122070312,0
2026-02-19 09:00:00+00:00,154.8090057373047,154.97799682617188,154.74600219726562,154.81399536132812,0
2026-02-19 10:00:00+00:00,154.697998046875,154.85499572753906,154.6540069580078,154.8000030517578,0
2026-02-19 11:00:00+00:00,154.6230010986328,154.72300720214844,154.56700134277344,154.69700622558594,0
2026-02-19 12:00:00+00:00,154.79800415039062,154.81399536132812,154.53199768066406,154.62600708007812,0
2026-02-19 13:00:00+00:00,154.91299438476562,155.04200744628906,154.78500366210938,154.7989959716797,0
2026-02-19 14:00:00+00:00,155.21200561523438,155.28399658203125,154.88800048828125,154.91700744628906,0
2026-02-19 15:00:00+00:00,154.99000549316406,155.26499938964844,154.947998046875,155.20799255371094,0
2026-02-19 16:00:00+00:00,154.96099853515625,155.01199340820312,154.85000610351562,154.99099731445312,0
2026-02-19 17:00:00+00:00,155.01400756835938,155.03199768066406,154.91400146484375,154.96200561523438,0
2026-02-19 18:00:00+00:00,154.875,155.0290069580078,154.822998046875,155.01100158691406,0
2026-02-19 19:00:00+00:00,155.0800018310547,155.1300048828125,154.822998046875,154.8699951171875,0
2026-02-19 20:00:00+00:00,155.0780029296875,155.1230010986328,154.9969940185547,155.07899475097656,0
2026-02-19 21:00:00+00:00,155.02000427246094,155.10499572753906,154.93899536132812,155.08599853515625,0
2026-02-19 22:00:00+00:00,154.89100646972656,155.0469970703125,154.8470001220703,154.9810028076172,0
2026-02-19 23:00:00+00:00,155.16000366210938,155.21099853515625,154.88999938964844,154.94500732421875,0
2026-02-20 00:00:00+00:00,155.06300354003906,155.23699951171875,154.88499450683594,155.1929931640625,0
2026-02-20 01:00:00+00:00,155.1320037841797,155.3159942626953,154.95599365234375,155.06300354003906,0
2026-02-20 02:00:00+00:00,155.19400024414062,155.23699951171875,155.04800415039062,155.1320037841797,0
2026-02-20 03:00:00+00:00,155.13499450683594,155.21200561523438,155.0850067138672,155.197998046875,0
2026-02-20 04:00:00+00:00,155.20399475097656,155.22500610351562,155.06300354003906,155.13900756835938,0
2026-02-20 05:00:00+00:00,155.29299926757812,155.36599731445312,155.16600036621094,155.2010040283203,0
2026-02-20 06:00:00+00:00,155.16200256347656,155.375,155.13800048828125,155.28500366210938,0
2026-02-20 07:00:00+00:00,155.4949951171875,155.5050048828125,154.93899536132812,155.1510009765625,0
2026-02-20 08:00:00+00:00,155.5540008544922,155.5989990234375,155.28500366210938,155.48699951171875,0
2026-02-20 09:00:00+00:00,155.38600158691406,155.64300537109375,155.3560028076172,155.5540008544922,0
2026-02-20 10:00:00+00:00,155.16900634765625,155.43600463867188,155.14700317382812,155.39500427246094,0
2026-02-20 11:00:00+00:00,155.2169952392578,155.27499389648438,155.1179962158203,155.17300415039062,0
2026-02-20 12:00:00+00:00,155.25100708007812,155.31700134277344,155.16900634765625,155.218994140625,0
2026-02-20 13:00:00+00:00,155.41000366210938,155.447998046875,155.02099609375,155.2429962158203,0
2026-02-20 14:00:00+00:00,155.38299560546875,155.53700256347656,155.31300354003906,155.41000366210938,0
2026-02-20 15:00:00+00:00,154.8419952392578,155.531005859375,154.76100158691406,155.35699462890625,0
2026-02-20 16:00:00+00:00,154.9810028076172,155.09500122070312,154.70599365234375,154.8509979248047,0
2026-02-20 17:00:00+00:00,154.98899841308594,155.20599365234375,154.92799377441406,154.99099731445312,0
2026-02-20 18:00:00+00:00,155.01499938964844,155.07899475097656,154.80299377441406,154.9949951171875,0
2026-02-20 19:00:00+00:00,155.12899780273438,155.18699645996094,154.95399475097656,155.01800537109375,0
2026-02-20 20:00:00+00:00,155.0570068359375,155.1649932861328,154.97300720214844,155.1219940185547,0
2026-02-20 21:00:00+00:00,154.98899841308594,155.07899475097656,154.93899536132812,155.0590057373047,0
2026-02-23 00:00:00+00:00,154.05499267578125,154.47300720214844,154.0449981689453,154.33999633789062,0
2026-02-23 01:00:00+00:00,154.20799255371094,154.2830047607422,153.98800659179688,154.05099487304688,0
2026-02-23 02:00:00+00:00,154.20799255371094,154.27499389648438,154.06500244140625,154.20700073242188,0
2026-02-23 03:00:00+00:00,154.26100158691406,154.4320068359375,154.20899963378906,154.21099853515625,0
2026-02-23 04:00:00+00:00,154.38900756835938,154.44500732421875,154.21499633789062,154.25999450683594,0
2026-02-23 05:00:00+00:00,154.4290008544922,154.49000549316406,154.37600708007812,154.38499450683594,0
2026-02-23 06:00:00+00:00,154.468994140625,154.49400329589844,154.2169952392578,154.427001953125,0
2026-02-23 07:00:00+00:00,154.4739990234375,154.60899353027344,154.44700622558594,154.45700073242188,0
2026-02-23 08:00:00+00:00,154.7100067138672,154.7830047607422,154.447998046875,154.4770050048828,0
2026-02-23 09:00:00+00:00,154.80599975585938,154.86399841308594,154.61500549316406,154.7100067138672,0
2026-02-23 10:00:00+00:00,154.78500366210938,154.89199829101562,154.7469940185547,154.81100463867188,0
2026-02-23 11:00:00+00:00,154.92300415039062,154.94700622558594,154.7469940185547,154.781005859375,0
2026-02-23 12:00:00+00:00,154.89999389648438,155.04400634765625,154.8419952392578,154.9149932861328,0
2026-02-23 13:00:00+00:00,154.6199951171875,154.9510040283203,154.55799865722656,154.88999938964844,0
2026-02-23 14:00:00+00:00,154.5449981689453,154.8249969482422,154.53500366210938,154.61300659179688,0
2026-02-23 15:00:00+00:00,154.41700744628906,154.5540008544922,154.3459930419922,154.5449981689453,0
2026-02-23 16:00:00+00:00,154.30299377441406,154.4759979248047,154.26499938964844,154.4219970703125,0
2026-02-23 17:00:00+00:00,154.38299560546875,154.41400146484375,154.21400451660156,154.29299926757812,0
2026-02-23 18:00:00+00:00,154.48699951171875,154.64599609375,154.3800048828125,154.38900756835938,0
2026-02-23 19:00:00+00:00,154.6179962158203,154.66700744628906,154.4739990234375,154.48699951171875,0
2026-02-23 20:00:00+00:00,154.70599365234375,154.72300720214844,154.59500122070312,154.61099243164062,0
2026-02-23 21:00:00+00:00,154.6280059814453,154.76600646972656,154.60400390625,154.7030029296875,0
2026-02-23 22:00:00+00:00,154.593994140625,154.63600158691406,154.53799438476562,154.63099670410156,0
2026-02-23 23:00:00+00:00,154.67100524902344,154.7030029296875,154.51400756835938,154.572998046875,0
2026-02-24 00:00:00+00:00,154.86000061035156,154.8719940185547,154.61500549316406,154.66200256347656,0
2026-02-24 01:00:00+00:00,154.9720001220703,155.13699340820312,154.83999633789062,154.85899353027344,0
2026-02-24 02:00:00+00:00,154.91200256347656,155.10800170898438,154.86300659179688,154.96200561523438,0
2026-02-24 03:00:00+00:00,155.11700439453125,155.12100219726562,154.85499572753906,154.906005859375,0
2026-02-24 04:00:00+00:00,155.24000549316406,155.31199645996094,155.06100463867188,155.11599731445312,0
2026-02-24 05:00:00+00:00,155.16400146484375,155.30799865722656,155.156005859375,155.23599243164062,0
2026-02-24 06:00:00+00:00,154.96499633789062,155.19200134277344,154.96299743652344,155.16299438476562,0
